alert_id,user_id,amount,segment,country,channel,timestamp_utc,time_gap,num_transactions,typology,source_system,alert_risk_band
ALT65169,USR82275,4048.82,retail,US,bank_transfer,2026-03-03T03:42:46Z,86400.0,1,structuring,SAS,LOW
ALT75012,USR9213,453.98,smb,US,bank_transfer,2026-03-04T03:57:46Z,86400.0,1,sanctions,SAS,HIGH
ALT78393,USR75808,1010.24,private_banking,US,bank_transfer,2026-02-13T16:53:46Z,86400.0,1,high_risk_country,Actimize,MEDIUM
ALT90435,USR54656,286.31,corporate,US,bank_transfer,2026-02-13T15:56:46Z,86400.0,1,high_risk_country,FICO,MEDIUM
ALT43388,USR50560,197.04,retail,US,bank_transfer,2026-03-07T01:24:46Z,86400.0,1,low_buyer_diversity,FICO,MEDIUM
ALT46149,USR46293,5193.66,retail,US,bank_transfer,2026-02-23T06:37:46Z,86400.0,1,smurfing,NICE,MEDIUM
ALT64155,USR94029,477.71,smb,US,bank_transfer,2026-02-20T11:38:46Z,86400.0,1,burst_activity,NICE,LOW
ALT20115,USR36663,29.36,smb,US,bank_transfer,2026-02-15T23:04:46Z,86400.0,1,high_risk_country,Actimize,LOW
ALT85765,USR24547,15491.31,retail,US,bank_transfer,2026-02-26T12:22:46Z,86400.0,1,burst_activity,SAS,MEDIUM
ALT77280,USR22690,329.26,smb,US,bank_transfer,2026-03-01T23:08:46Z,86400.0,1,smurfing,FICO,LOW
ALT63474,USR38747,757.82,smb,US,bank_transfer,2026-02-07T09:56:46Z,86400.0,1,sanctions,SAS,CRITICAL
ALT30863,USR47109,12853.35,retail,US,bank_transfer,2026-02-23T22:10:46Z,86400.0,1,dormant,Actimize,LOW
ALT35419,USR12992,886.59,retail,US,bank_transfer,2026-03-09T03:30:46Z,86400.0,1,bank_alert,Oracle FCC,LOW
ALT44062,USR94029,858.34,corporate,US,bank_transfer,2026-02-15T18:20:46Z,86400.0,1,dormant,NICE,MEDIUM
ALT66589,USR88788,173.77,private_banking,US,bank_transfer,2026-02-15T18:31:46Z,86400.0,1,high_amount_outlier,FICO,LOW
ALT78024,USR6791,94.42,private_banking,US,bank_transfer,2026-03-05T16:32:46Z,86400.0,1,rapid_velocity,SAS,LOW
ALT67512,USR27675,854.42,corporate,US,bank_transfer,2026-02-09T04:58:46Z,86400.0,1,structuring,Oracle FCC,MEDIUM
ALT93062,USR97068,1889.78,retail,US,bank_transfer,2026-02-19T06:29:46Z,86400.0,1,smurfing,Actimize,MEDIUM
ALT96097,USR78072,1734.18,private_banking,US,bank_transfer,2026-02-21T02:13:46Z,86400.0,1,dormant,FICO,LOW
ALT70784,USR56873,532.78,private_banking,US,bank_transfer,2026-03-03T06:45:46Z,86400.0,1,bank_alert,Oracle FCC,LOW
ALT37719,USR54542,1130.47,smb,US,bank_transfer,2026-02-11T05:11:46Z,86400.0,1,high_risk_country,Oracle FCC,LOW
ALT60307,USR89807,69.7,smb,US,bank_transfer,2026-02-20T08:48:46Z,86400.0,1,high_amount_outlier,SAS,MEDIUM
ALT43082,USR65456,2186.92,retail,US,bank_transfer,2026-02-11T21:57:46Z,86400.0,1,bank_alert,NICE,LOW
ALT63279,USR76783,1397.04,private_banking,US,bank_transfer,2026-03-02T23:22:46Z,86400.0,1,dormant,Actimize,LOW
ALT81399,USR43301,21173.2,private_banking,PA,bank_transfer,2026-02-26T07:31:46Z,86400.0,1,high_risk_country,Actimize,HIGH
ALT37563,USR73574,1109.01,retail,US,bank_transfer,2026-02-22T05:56:46Z,86400.0,1,low_buyer_diversity,SAS,MEDIUM
ALT51069,USR54656,266.67,corporate,US,bank_transfer,2026-02-19T03:11:46Z,86400.0,1,structuring,Oracle FCC,MEDIUM
ALT5517,USR97561,1016.29,smb,US,bank_transfer,2026-02-11T22:34:46Z,86400.0,1,smurfing,NICE,LOW
ALT73919,USR20146,670.69,corporate,US,bank_transfer,2026-03-07T00:01:46Z,86400.0,1,high_risk_country,FICO,LOW
ALT49494,USR54542,2104.98,retail,US,bank_transfer,2026-02-26T18:35:46Z,86400.0,1,smurfing,SAS,LOW
ALT46510,USR4380,1141.77,private_banking,US,bank_transfer,2026-02-16T22:04:46Z,86400.0,1,high_risk_country,Actimize,LOW
ALT53710,USR49778,165.68,smb,US,bank_transfer,2026-02-19T18:19:46Z,86400.0,1,structuring,SAS,LOW
ALT22333,USR83266,94.29,private_banking,US,bank_transfer,2026-03-01T03:07:46Z,86400.0,1,burst_activity,Actimize,MEDIUM
ALT60198,USR83272,1626.79,retail,US,bank_transfer,2026-02-28T22:22:46Z,86400.0,1,bank_alert,Actimize,LOW
ALT74774,USR66980,8731.32,corporate,US,bank_transfer,2026-02-21T04:16:46Z,86400.0,1,smurfing,NICE,LOW
ALT35617,USR89311,1235.24,smb,US,bank_transfer,2026-02-16T10:22:46Z,86400.0,1,low_buyer_diversity,Actimize,MEDIUM
ALT13984,USR27675,3714.3,private_banking,US,bank_transfer,2026-02-27T03:26:46Z,86400.0,1,sanctions,Actimize,HIGH
ALT39296,USR33019,5010.11,corporate,US,bank_transfer,2026-02-27T02:12:46Z,86400.0,1,dormant,FICO,MEDIUM
ALT20659,USR83272,1636.29,corporate,US,bank_transfer,2026-02-25T08:03:46Z,86400.0,1,high_amount_outlier,SAS,MEDIUM
ALT38019,USR63165,323.2,retail,US,bank_transfer,2026-02-09T12:44:46Z,86400.0,1,low_buyer_diversity,FICO,MEDIUM
ALT63055,USR80475,1469.92,corporate,US,bank_transfer,2026-02-21T12:41:46Z,86400.0,1,cross_border,Actimize,MEDIUM
ALT12225,USR97068,6705.0,retail,US,bank_transfer,2026-02-25T18:18:46Z,86400.0,1,sanctions,SAS,HIGH
ALT74978,USR88788,2428.03,smb,US,bank_transfer,2026-03-07T20:19:46Z,86400.0,1,cross_border,FICO,LOW
ALT23236,USR23955,3368.99,retail,US,bank_transfer,2026-02-23T02:41:46Z,86400.0,1,dormant,NICE,MEDIUM
ALT89573,USR15428,547.95,retail,US,bank_transfer,2026-02-17T15:02:46Z,86400.0,1,rapid_velocity,FICO,LOW
ALT73511,USR9213,809.54,corporate,US,bank_transfer,2026-02-24T00:27:46Z,86400.0,1,flow_through,FICO,LOW
ALT27985,USR13975,917.74,retail,US,bank_transfer,2026-02-12T15:53:46Z,86400.0,1,low_buyer_diversity,FICO,LOW
ALT56758,USR16522,1015.35,corporate,US,bank_transfer,2026-02-10T01:35:46Z,86400.0,1,sanctions,SAS,LOW
ALT11961,USR77837,6322.93,private_banking,US,bank_transfer,2026-02-27T16:30:46Z,86400.0,1,flow_through,SAS,CRITICAL
ALT10874,USR6791,32.44,retail,US,bank_transfer,2026-03-08T22:20:46Z,86400.0,1,structuring,FICO,LOW
ALT95647,USR68248,1148.04,corporate,US,bank_transfer,2026-03-04T17:24:46Z,86400.0,1,rapid_velocity,Actimize,MEDIUM
ALT80439,USR66484,21541.35098145148,smb,CY,bank_transfer,2026-02-24T20:31:46Z,86400.0,1,cross_border,NICE,HIGH
ALT16287,USR56873,140.15,smb,US,bank_transfer,2026-02-08T13:15:46Z,86400.0,1,burst_activity,NICE,LOW
ALT28985,USR51322,3003.85,corporate,US,bank_transfer,2026-03-08T23:37:46Z,86400.0,1,high_risk_country,SAS,LOW
ALT20568,USR83266,369.91,corporate,US,bank_transfer,2026-02-20T20:01:46Z,86400.0,1,rapid_velocity,SAS,LOW
ALT40120,USR9722,641.91,corporate,US,bank_transfer,2026-02-16T00:50:46Z,86400.0,1,sanctions,SAS,LOW
ALT29841,USR22690,17556.38,retail,US,bank_transfer,2026-03-06T02:52:46Z,86400.0,1,cross_border,NICE,LOW
ALT33477,USR36663,4988.85,corporate,US,bank_transfer,2026-03-01T17:41:46Z,86400.0,1,sanctions,NICE,LOW
ALT53409,USR46671,2596.01,smb,US,bank_transfer,2026-03-01T20:00:46Z,86400.0,1,burst_activity,Actimize,LOW
ALT19716,USR22723,1941.4,smb,US,bank_transfer,2026-02-15T16:15:46Z,86400.0,1,bank_alert,FICO,LOW
ALT88398,USR79683,856.61,private_banking,US,bank_transfer,2026-03-09T02:23:46Z,86400.0,1,sanctions,Actimize,LOW
ALT73036,USR36663,22005.9,retail,US,bank_transfer,2026-02-20T22:20:46Z,86400.0,1,bank_alert,FICO,MEDIUM
ALT76293,USR66980,15672.265391435987,smb,US,bank_transfer,2026-02-23T06:54:46Z,86400.0,1,high_amount_outlier,SAS,CRITICAL
ALT17778,USR84168,356.27,smb,US,bank_transfer,2026-03-01T20:58:46Z,86400.0,1,flow_through,SAS,LOW
ALT71106,USR67791,134.27,retail,US,bank_transfer,2026-02-27T03:28:46Z,86400.0,1,low_buyer_diversity,FICO,MEDIUM
ALT83787,USR63165,2566.39,private_banking,US,bank_transfer,2026-02-12T12:19:46Z,86400.0,1,high_amount_outlier,SAS,LOW
ALT18342,USR46671,1008.48,smb,US,bank_transfer,2026-02-16T10:04:46Z,86400.0,1,cross_border,SAS,MEDIUM
ALT75375,USR6381,128.59,corporate,US,bank_transfer,2026-02-18T04:20:46Z,86400.0,1,high_risk_country,NICE,MEDIUM
ALT36410,USR33019,2085.74,smb,US,bank_transfer,2026-03-07T18:30:46Z,86400.0,1,low_buyer_diversity,Oracle FCC,LOW
ALT78969,USR71747,732.5,private_banking,US,bank_transfer,2026-02-28T18:43:46Z,86400.0,1,structuring,Actimize,MEDIUM
ALT48361,USR7634,2430.85,corporate,US,bank_transfer,2026-02-18T08:02:46Z,86400.0,1,low_buyer_diversity,SAS,LOW
ALT80417,USR47570,2127.3,smb,US,bank_transfer,2026-03-01T09:17:46Z,86400.0,1,high_risk_country,Oracle FCC,LOW
ALT15595,USR50560,20807.659147805505,private_banking,US,bank_transfer,2026-03-01T12:00:46Z,86400.0,1,structuring,FICO,CRITICAL
ALT39518,USR63165,2833.5,private_banking,US,bank_transfer,2026-02-19T04:07:46Z,86400.0,1,flow_through,SAS,LOW
ALT28069,USR19463,519.64,corporate,US,bank_transfer,2026-02-19T10:32:46Z,86400.0,1,smurfing,FICO,MEDIUM
ALT25587,USR0736,572.88,retail,US,bank_transfer,2026-03-06T04:10:46Z,86400.0,1,burst_activity,Actimize,LOW
ALT31524,USR67791,493.53,corporate,US,bank_transfer,2026-02-24T04:47:46Z,86400.0,1,smurfing,Actimize,LOW
ALT38860,USR83272,5981.71,corporate,US,bank_transfer,2026-02-11T19:56:46Z,86400.0,1,smurfing,NICE,LOW
ALT13600,USR52647,719.92,smb,US,bank_transfer,2026-02-28T22:31:46Z,86400.0,1,smurfing,FICO,LOW
ALT71000,USR70025,8592.67,retail,US,bank_transfer,2026-02-25T00:46:46Z,86400.0,1,burst_activity,NICE,MEDIUM
ALT55473,USR64385,15918.34,corporate,US,bank_transfer,2026-02-22T14:42:46Z,86400.0,1,dormant,SAS,LOW
ALT83096,USR56449,362.1,private_banking,PA,bank_transfer,2026-03-01T02:21:46Z,86400.0,1,high_risk_country,Oracle FCC,HIGH
ALT70797,USR64385,14541.816708859516,smb,US,bank_transfer,2026-03-06T13:23:46Z,86400.0,1,structuring,FICO,HIGH
ALT15755,USR88788,17798.519286874274,smb,US,bank_transfer,2026-02-17T06:11:46Z,86400.0,1,high_amount_outlier,NICE,HIGH
ALT7923,USR56873,656.58,retail,US,bank_transfer,2026-02-19T22:10:46Z,86400.0,1,high_risk_country,Actimize,MEDIUM
ALT42857,USR70051,299.08,corporate,US,bank_transfer,2026-02-13T00:43:46Z,86400.0,1,low_buyer_diversity,Actimize,LOW
ALT48630,USR84168,453.47,private_banking,US,bank_transfer,2026-02-26T18:10:46Z,86400.0,1,smurfing,NICE,LOW
ALT24784,USR75989,588.62,private_banking,US,bank_transfer,2026-02-19T10:14:46Z,86400.0,1,rapid_velocity,Oracle FCC,LOW
ALT78438,USR37079,7675.51,smb,US,bank_transfer,2026-02-17T14:47:46Z,86400.0,1,bank_alert,Oracle FCC,MEDIUM
ALT58576,USR47109,1393.91,retail,US,bank_transfer,2026-02-28T05:46:46Z,86400.0,1,cross_border,SAS,LOW
ALT75050,USR18254,13218.069381189032,smb,RU,bank_transfer,2026-02-19T14:09:46Z,86400.0,1,high_risk_country,Actimize,HIGH
ALT11791,USR82275,19376.20136027696,private_banking,PA,bank_transfer,2026-02-21T06:37:46Z,86400.0,1,cross_border,Oracle FCC,HIGH
ALT81691,USR51322,689.63,retail,US,bank_transfer,2026-02-20T13:07:46Z,86400.0,1,structuring,NICE,MEDIUM
ALT21402,USR20146,610.61,retail,US,bank_transfer,2026-02-15T02:25:46Z,86400.0,1,bank_alert,SAS,LOW
ALT45375,USR24547,2546.34,private_banking,US,bank_transfer,2026-02-11T02:51:46Z,86400.0,1,burst_activity,NICE,LOW
ALT44497,USR6381,3754.23,corporate,PA,bank_transfer,2026-03-04T03:53:46Z,86400.0,1,high_risk_country,Oracle FCC,HIGH
ALT82234,USR6381,4891.18,retail,US,bank_transfer,2026-02-10T02:19:46Z,86400.0,1,burst_activity,SAS,MEDIUM
ALT28407,USR67791,740.77,retail,US,bank_transfer,2026-02-17T02:11:46Z,86400.0,1,structuring,NICE,LOW
ALT24834,USR19990,1426.26,smb,US,bank_transfer,2026-02-27T08:52:46Z,86400.0,1,high_amount_outlier,NICE,LOW
ALT34622,USR7634,2633.48,corporate,US,bank_transfer,2026-02-11T06:48:46Z,86400.0,1,burst_activity,FICO,LOW
ALT36719,USR65456,616.5,private_banking,US,bank_transfer,2026-02-27T00:15:46Z,86400.0,1,sanctions,NICE,MEDIUM
ALT18986,USR70051,199.85,private_banking,US,bank_transfer,2026-03-01T08:05:46Z,86400.0,1,bank_alert,SAS,LOW
ALT18459,USR32582,327.21,smb,US,bank_transfer,2026-02-27T05:34:46Z,86400.0,1,rapid_velocity,Oracle FCC,MEDIUM
ALT23902,USR37079,13940.264118116587,smb,US,bank_transfer,2026-02-16T11:54:46Z,86400.0,1,high_amount_outlier,Oracle FCC,CRITICAL
ALT47280,USR13979,2961.08,private_banking,US,bank_transfer,2026-02-07T22:30:46Z,86400.0,1,burst_activity,Oracle FCC,LOW
ALT34991,USR20146,7247.89,private_banking,US,bank_transfer,2026-03-05T23:10:46Z,86400.0,1,low_buyer_diversity,NICE,LOW
ALT39813,USR46671,143.44,retail,US,bank_transfer,2026-02-17T03:23:46Z,86400.0,1,sanctions,Actimize,LOW
ALT72185,USR74336,447.64,corporate,US,bank_transfer,2026-03-03T11:53:46Z,86400.0,1,structuring,SAS,LOW
ALT24851,USR83225,641.11,corporate,US,bank_transfer,2026-02-13T06:42:46Z,86400.0,1,high_risk_country,FICO,LOW
ALT91078,USR0736,3612.21,retail,US,bank_transfer,2026-02-12T05:13:46Z,86400.0,1,high_amount_outlier,Oracle FCC,LOW
ALT75425,USR77837,496.62,private_banking,US,bank_transfer,2026-03-02T16:33:46Z,86400.0,1,rapid_velocity,FICO,LOW
ALT18293,USR83973,575.59,smb,US,bank_transfer,2026-03-07T12:53:46Z,86400.0,1,smurfing,FICO,LOW
ALT32070,USR49778,131.9,corporate,US,bank_transfer,2026-03-05T03:56:46Z,86400.0,1,flow_through,Actimize,LOW
ALT19171,USR85507,2264.5,smb,US,bank_transfer,2026-03-01T21:10:46Z,86400.0,1,high_risk_country,NICE,LOW
ALT28007,USR18254,860.83,corporate,CY,bank_transfer,2026-02-14T17:53:46Z,86400.0,1,high_risk_country,SAS,CRITICAL
ALT37183,USR68304,411.14,private_banking,US,bank_transfer,2026-03-06T17:47:46Z,86400.0,1,burst_activity,Actimize,LOW
ALT13958,USR46671,743.03,smb,US,bank_transfer,2026-02-27T09:08:46Z,86400.0,1,burst_activity,Oracle FCC,LOW
ALT2428,USR47109,5946.11,smb,US,bank_transfer,2026-02-12T12:14:46Z,86400.0,1,rapid_velocity,Actimize,MEDIUM
ALT44442,USR66484,242.9,private_banking,US,bank_transfer,2026-02-11T05:25:46Z,86400.0,1,high_amount_outlier,Actimize,LOW
ALT70397,USR92251,310.29,private_banking,US,bank_transfer,2026-03-05T11:31:46Z,86400.0,1,cross_border,Actimize,LOW
ALT30993,USR44568,7175.15,private_banking,US,bank_transfer,2026-02-15T14:23:46Z,86400.0,1,smurfing,FICO,LOW
ALT86184,USR83225,1228.64,private_banking,US,bank_transfer,2026-03-02T07:43:46Z,86400.0,1,bank_alert,Actimize,LOW
ALT37557,USR84168,2994.8,corporate,US,bank_transfer,2026-02-11T12:06:46Z,86400.0,1,high_risk_country,Oracle FCC,LOW
ALT90178,USR97068,2003.45,private_banking,US,bank_transfer,2026-02-15T18:16:46Z,86400.0,1,flow_through,FICO,MEDIUM
ALT24363,USR44568,1040.02,private_banking,US,bank_transfer,2026-02-15T20:25:46Z,86400.0,1,flow_through,SAS,LOW
ALT54393,USR19990,650.38,retail,US,bank_transfer,2026-02-15T18:40:46Z,86400.0,1,burst_activity,Actimize,LOW
ALT76551,USR40241,3817.45,corporate,US,bank_transfer,2026-02-27T14:05:46Z,86400.0,1,dormant,FICO,LOW
ALT6844,USR16522,6269.83,retail,AE,bank_transfer,2026-03-06T18:38:46Z,86400.0,1,high_risk_country,Actimize,HIGH
ALT93069,USR8925,5576.31,corporate,US,bank_transfer,2026-03-06T15:43:46Z,86400.0,1,structuring,Oracle FCC,MEDIUM
ALT37130,USR35452,185.27,smb,US,bank_transfer,2026-03-01T14:11:46Z,86400.0,1,rapid_velocity,SAS,LOW
ALT50294,USR78155,7764.88,smb,US,bank_transfer,2026-02-13T10:05:46Z,86400.0,1,flow_through,FICO,MEDIUM
ALT63214,USR89311,641.04,private_banking,RU,bank_transfer,2026-03-08T03:54:46Z,86400.0,1,cross_border,Actimize,HIGH
ALT64656,USR20146,353.35,corporate,US,bank_transfer,2026-02-23T14:34:46Z,86400.0,1,high_amount_outlier,Actimize,MEDIUM
ALT3343,USR56449,850.66,corporate,US,bank_transfer,2026-02-23T17:22:46Z,86400.0,1,low_buyer_diversity,SAS,LOW
ALT86849,USR45038,3814.99,private_banking,US,bank_transfer,2026-02-28T09:17:46Z,86400.0,1,structuring,Actimize,LOW
ALT62736,USR27711,2466.85,retail,US,bank_transfer,2026-03-02T10:01:46Z,86400.0,1,bank_alert,NICE,LOW
ALT99883,USR43521,747.64,corporate,US,bank_transfer,2026-03-07T22:23:46Z,86400.0,1,smurfing,Oracle FCC,LOW
ALT47679,USR75989,3852.58,retail,US,bank_transfer,2026-02-24T19:35:46Z,86400.0,1,smurfing,Oracle FCC,LOW
ALT61737,USR43714,1352.61,retail,US,bank_transfer,2026-02-25T15:31:46Z,86400.0,1,dormant,SAS,MEDIUM
ALT44664,USR18946,464.31,retail,US,bank_transfer,2026-03-01T17:03:46Z,86400.0,1,cross_border,NICE,LOW
ALT89087,USR19990,379.16,corporate,US,bank_transfer,2026-02-14T23:57:46Z,86400.0,1,dormant,FICO,LOW
ALT83405,USR12811,2029.11,corporate,US,bank_transfer,2026-02-16T13:50:46Z,86400.0,1,rapid_velocity,Actimize,LOW
ALT90951,USR33019,968.96,private_banking,US,bank_transfer,2026-02-26T02:37:46Z,86400.0,1,burst_activity,Actimize,LOW
ALT50923,USR82275,32369.9519424183,smb,US,bank_transfer,2026-02-09T06:27:46Z,86400.0,1,structuring,FICO,HIGH
ALT79352,USR19990,3907.85,private_banking,US,bank_transfer,2026-02-16T23:02:46Z,86400.0,1,structuring,FICO,HIGH
ALT36520,USR77837,533.57,smb,US,bank_transfer,2026-02-28T21:14:46Z,86400.0,1,flow_through,Actimize,MEDIUM
ALT46631,USR3726,11946.33,retail,US,bank_transfer,2026-03-08T15:05:46Z,86400.0,1,sanctions,Oracle FCC,LOW
ALT76260,USR73574,133.69,retail,US,bank_transfer,2026-02-22T22:19:46Z,86400.0,1,high_amount_outlier,NICE,LOW
ALT9034,USR45045,836.26,retail,US,bank_transfer,2026-02-19T08:03:46Z,86400.0,1,structuring,FICO,LOW
ALT71337,USR83266,383.77,smb,US,bank_transfer,2026-02-20T13:21:46Z,86400.0,1,dormant,Oracle FCC,MEDIUM
ALT2564,USR9417,35649.38649489944,smb,US,bank_transfer,2026-02-27T21:47:46Z,86400.0,1,structuring,Oracle FCC,HIGH
ALT58483,USR83973,528.38,private_banking,US,bank_transfer,2026-02-23T16:18:46Z,86400.0,1,high_amount_outlier,Oracle FCC,LOW
ALT48242,USR96750,15612.88,retail,US,bank_transfer,2026-02-08T01:00:46Z,86400.0,1,smurfing,SAS,LOW
ALT47398,USR64385,1359.75,smb,US,bank_transfer,2026-02-23T12:32:46Z,86400.0,1,structuring,Oracle FCC,LOW
ALT49936,USR69736,334.43,private_banking,US,bank_transfer,2026-02-19T08:19:46Z,86400.0,1,high_risk_country,FICO,LOW
ALT49700,USR79567,70.6,retail,US,bank_transfer,2026-02-28T08:51:46Z,86400.0,1,flow_through,NICE,HIGH
ALT41328,USR9722,82.93,smb,US,bank_transfer,2026-03-05T14:21:46Z,86400.0,1,structuring,Oracle FCC,LOW
ALT45683,USR43714,16162.422878399686,retail,CY,bank_transfer,2026-03-08T05:14:46Z,86400.0,1,cross_border,Actimize,CRITICAL
ALT57247,USR43887,423.89,corporate,US,bank_transfer,2026-02-25T15:38:46Z,86400.0,1,burst_activity,FICO,LOW
ALT76582,USR77394,783.62,private_banking,TR,bank_transfer,2026-02-18T05:19:46Z,86400.0,1,high_risk_country,Actimize,HIGH
ALT55663,USR40241,36.3,retail,US,bank_transfer,2026-02-20T15:55:46Z,86400.0,1,bank_alert,SAS,MEDIUM
ALT64609,USR38747,955.73,smb,US,bank_transfer,2026-02-12T15:20:46Z,86400.0,1,high_amount_outlier,FICO,MEDIUM
ALT83823,USR66484,5123.51,smb,US,bank_transfer,2026-03-07T10:09:46Z,86400.0,1,bank_alert,Oracle FCC,MEDIUM
ALT98960,USR46293,16071.1741451477,private_banking,US,bank_transfer,2026-03-04T18:20:46Z,86400.0,1,sanctions,Oracle FCC,CRITICAL
ALT11756,USR89311,63.96,private_banking,US,bank_transfer,2026-03-04T23:09:46Z,86400.0,1,burst_activity,SAS,LOW
ALT71578,USR74475,329.61,retail,US,bank_transfer,2026-02-17T04:31:46Z,86400.0,1,cross_border,SAS,LOW
ALT23292,USR28832,304.49,smb,US,bank_transfer,2026-02-17T00:16:46Z,86400.0,1,smurfing,FICO,LOW
ALT20481,USR8594,1364.55,private_banking,US,bank_transfer,2026-03-05T01:02:46Z,86400.0,1,flow_through,Oracle FCC,LOW
ALT79506,USR50034,175.97,retail,US,bank_transfer,2026-02-23T16:21:46Z,86400.0,1,dormant,Oracle FCC,LOW
ALT7800,USR85507,13675.96,private_banking,US,bank_transfer,2026-02-28T11:38:46Z,86400.0,1,bank_alert,SAS,LOW
ALT84935,USR85858,1170.61,retail,RU,bank_transfer,2026-02-22T00:57:46Z,86400.0,1,high_risk_country,Actimize,HIGH
ALT77283,USR45891,911.67,corporate,US,bank_transfer,2026-02-20T15:04:46Z,86400.0,1,high_risk_country,NICE,MEDIUM
ALT99486,USR36663,11956.98,private_banking,US,bank_transfer,2026-02-26T07:28:46Z,86400.0,1,cross_border,SAS,LOW
ALT67125,USR64385,1070.55,corporate,US,bank_transfer,2026-03-03T17:37:46Z,86400.0,1,cross_border,Actimize,LOW
ALT87417,USR43521,21239.709717840156,private_banking,AE,bank_transfer,2026-02-17T08:50:46Z,86400.0,1,cross_border,Actimize,HIGH
ALT12734,USR89807,355.6,corporate,US,bank_transfer,2026-03-03T14:52:46Z,86400.0,1,sanctions,FICO,LOW
ALT89099,USR20146,140.37,retail,US,bank_transfer,2026-02-14T16:06:46Z,86400.0,1,rapid_velocity,SAS,HIGH
ALT16872,USR90552,438.98,corporate,US,bank_transfer,2026-02-19T10:19:46Z,86400.0,1,flow_through,FICO,MEDIUM
ALT32120,USR62975,29157.39,corporate,US,bank_transfer,2026-03-06T17:24:46Z,86400.0,1,low_buyer_diversity,SAS,MEDIUM
ALT13691,USR47156,2834.25,smb,US,bank_transfer,2026-03-07T23:29:46Z,86400.0,1,sanctions,NICE,LOW
ALT40764,USR44340,1655.41,retail,US,bank_transfer,2026-03-07T01:28:46Z,86400.0,1,structuring,NICE,LOW
ALT75150,USR76783,253.52,corporate,US,bank_transfer,2026-02-16T19:50:46Z,86400.0,1,dormant,FICO,LOW
ALT27540,USR7634,4302.18,corporate,US,bank_transfer,2026-03-04T15:28:46Z,86400.0,1,rapid_velocity,Actimize,LOW
ALT82396,USR22723,143.09,private_banking,US,bank_transfer,2026-03-07T10:15:46Z,86400.0,1,sanctions,FICO,MEDIUM
ALT61023,USR78072,104.52,retail,US,bank_transfer,2026-03-08T16:35:46Z,86400.0,1,structuring,NICE,LOW
ALT63263,USR44568,474.22,corporate,US,bank_transfer,2026-02-07T23:20:46Z,86400.0,1,smurfing,SAS,LOW
ALT93940,USR45891,20573.03,private_banking,US,bank_transfer,2026-03-01T16:40:46Z,86400.0,1,high_amount_outlier,SAS,MEDIUM
ALT43752,USR47570,18898.57,private_banking,US,bank_transfer,2026-03-09T05:56:46Z,86400.0,1,low_buyer_diversity,FICO,MEDIUM
ALT35119,USR23955,557.32,private_banking,US,bank_transfer,2026-03-02T06:50:46Z,86400.0,1,sanctions,SAS,LOW
ALT99459,USR97068,398.9,retail,US,bank_transfer,2026-02-14T08:10:46Z,86400.0,1,rapid_velocity,FICO,LOW
ALT56142,USR46955,93.64,retail,US,bank_transfer,2026-03-02T05:20:46Z,86400.0,1,cross_border,SAS,LOW
ALT61845,USR70051,1232.8,corporate,US,bank_transfer,2026-02-10T12:03:46Z,86400.0,1,rapid_velocity,SAS,LOW
ALT30333,USR64385,1398.31,smb,US,bank_transfer,2026-02-21T18:19:46Z,86400.0,1,high_amount_outlier,NICE,LOW
ALT22328,USR38747,3584.36,retail,US,bank_transfer,2026-02-26T03:10:46Z,86400.0,1,cross_border,FICO,LOW
ALT17810,USR74336,4298.67,retail,US,bank_transfer,2026-02-21T00:55:46Z,86400.0,1,sanctions,FICO,LOW
ALT23132,USR31236,815.55,retail,US,bank_transfer,2026-02-28T08:09:46Z,86400.0,1,low_buyer_diversity,NICE,LOW
ALT20323,USR79567,2525.11,smb,US,bank_transfer,2026-02-14T13:14:46Z,86400.0,1,bank_alert,SAS,LOW
ALT74924,USR76783,383.39,corporate,US,bank_transfer,2026-02-25T12:45:46Z,86400.0,1,smurfing,Actimize,LOW
ALT6736,USR97561,2454.22,retail,US,bank_transfer,2026-02-26T16:33:46Z,86400.0,1,sanctions,Oracle FCC,HIGH
ALT63308,USR92675,512.42,retail,US,bank_transfer,2026-02-26T08:36:46Z,86400.0,1,bank_alert,Actimize,LOW
ALT94979,USR79683,2184.6,smb,US,bank_transfer,2026-02-16T00:35:46Z,86400.0,1,cross_border,FICO,HIGH
ALT76788,USR89311,1934.79,private_banking,US,bank_transfer,2026-02-16T12:09:46Z,86400.0,1,low_buyer_diversity,SAS,LOW
ALT40884,USR74475,1215.86,private_banking,US,bank_transfer,2026-02-15T01:54:46Z,86400.0,1,cross_border,SAS,LOW
ALT6880,USR47570,3611.25,smb,US,bank_transfer,2026-02-21T04:45:46Z,86400.0,1,cross_border,Actimize,HIGH
ALT83577,USR62975,104.0,retail,US,bank_transfer,2026-02-24T22:10:46Z,86400.0,1,flow_through,Oracle FCC,LOW
ALT1311,USR84168,221.99,retail,US,bank_transfer,2026-02-18T05:18:46Z,86400.0,1,dormant,FICO,LOW
ALT68450,USR65456,731.36,private_banking,US,bank_transfer,2026-02-19T15:28:46Z,86400.0,1,low_buyer_diversity,SAS,MEDIUM
ALT67423,USR82762,125.85,smb,US,bank_transfer,2026-02-15T22:29:46Z,86400.0,1,high_amount_outlier,NICE,LOW
ALT20000,USR43887,16467.077251029088,retail,RU,bank_transfer,2026-02-13T21:51:46Z,86400.0,1,high_risk_country,Actimize,HIGH
