alert_id,user_id,amount,segment,country,channel,timestamp_utc,time_gap,num_transactions,typology,source_system,alert_risk_band
ALT66589,USR88788,173.77,private_banking,US,bank_transfer,2026-01-25T16:58:34Z,86400,1,high_amount_outlier,FICO,LOW
ALT78024,USR6791,94.42,private_banking,US,bank_transfer,2026-02-12T14:59:34Z,86400,1,rapid_velocity,SAS,LOW
ALT67512,USR27675,854.42,corporate,US,bank_transfer,2026-01-19T03:25:34Z,86400,1,structuring,Oracle FCC,MEDIUM
ALT93062,USR97068,1889.78,retail,US,bank_transfer,2026-01-29T04:56:34Z,86400,1,smurfing,Actimize,MEDIUM
ALT96097,USR78072,1734.18,private_banking,US,bank_transfer,2026-01-31T00:40:34Z,86400,1,dormant,FICO,LOW
ALT70784,USR56873,532.78,private_banking,US,bank_transfer,2026-02-10T05:12:34Z,86400,1,bank_alert,Oracle FCC,LOW
ALT37719,USR54542,1130.47,smb,US,bank_transfer,2026-01-21T03:38:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT60307,USR89807,69.7,smb,US,bank_transfer,2026-01-30T07:15:34Z,86400,1,high_amount_outlier,SAS,MEDIUM
ALT43082,USR65456,2186.92,retail,US,bank_transfer,2026-01-21T20:24:34Z,86400,1,bank_alert,NICE,LOW
ALT63279,USR76783,1397.04,private_banking,US,bank_transfer,2026-02-09T21:49:34Z,86400,1,dormant,Actimize,LOW
ALT81399,USR43301,21173.2,private_banking,PA,bank_transfer,2026-02-05T05:58:34Z,86400,1,high_risk_country,Actimize,HIGH
ALT37563,USR73574,1109.01,retail,US,bank_transfer,2026-02-01T04:23:34Z,86400,1,low_buyer_diversity,SAS,MEDIUM
ALT51069,USR54656,266.67,corporate,US,bank_transfer,2026-01-29T01:38:34Z,86400,1,structuring,Oracle FCC,MEDIUM
ALT5517,USR97561,1016.29,smb,US,bank_transfer,2026-01-21T21:01:34Z,86400,1,smurfing,NICE,LOW
ALT73919,USR20146,670.69,corporate,US,bank_transfer,2026-02-13T22:28:34Z,86400,1,high_risk_country,FICO,LOW
ALT49494,USR54542,2104.98,retail,US,bank_transfer,2026-02-05T17:02:34Z,86400,1,smurfing,SAS,LOW
ALT46510,USR4380,1141.77,private_banking,US,bank_transfer,2026-01-26T20:31:34Z,86400,1,high_risk_country,Actimize,LOW
ALT53710,USR49778,165.68,smb,US,bank_transfer,2026-01-29T16:46:34Z,86400,1,structuring,SAS,LOW
ALT22333,USR83266,94.29,private_banking,US,bank_transfer,2026-02-08T01:34:34Z,86400,1,burst_activity,Actimize,MEDIUM
ALT60198,USR83272,1626.79,retail,US,bank_transfer,2026-02-07T20:49:34Z,86400,1,bank_alert,Actimize,LOW
ALT74774,USR66980,8731.32,corporate,US,bank_transfer,2026-01-31T02:43:34Z,86400,1,smurfing,NICE,LOW
ALT35617,USR89311,1235.24,smb,US,bank_transfer,2026-01-26T08:49:34Z,86400,1,low_buyer_diversity,Actimize,MEDIUM
ALT13984,USR27675,3714.3,private_banking,US,bank_transfer,2026-02-06T01:53:34Z,86400,1,sanctions,Actimize,HIGH
ALT39296,USR33019,5010.11,corporate,US,bank_transfer,2026-02-06T00:39:34Z,86400,1,dormant,FICO,MEDIUM
ALT20659,USR83272,1636.29,corporate,US,bank_transfer,2026-02-04T06:30:34Z,86400,1,high_amount_outlier,SAS,MEDIUM
ALT38019,USR63165,323.2,retail,US,bank_transfer,2026-01-19T11:11:34Z,86400,1,low_buyer_diversity,FICO,MEDIUM
ALT63055,USR80475,1469.92,corporate,US,bank_transfer,2026-01-31T11:08:34Z,86400,1,cross_border,Actimize,MEDIUM
ALT12225,USR97068,6705.0,retail,US,bank_transfer,2026-02-04T16:45:34Z,86400,1,sanctions,SAS,HIGH
ALT74978,USR88788,2428.03,smb,US,bank_transfer,2026-02-14T18:46:34Z,86400,1,cross_border,FICO,LOW
ALT23236,USR23955,3368.99,retail,US,bank_transfer,2026-02-02T01:08:34Z,86400,1,dormant,NICE,MEDIUM
ALT89573,USR15428,547.95,retail,US,bank_transfer,2026-01-27T13:29:34Z,86400,1,rapid_velocity,FICO,LOW
ALT73511,USR9213,809.54,corporate,US,bank_transfer,2026-02-02T22:54:34Z,86400,1,flow_through,FICO,LOW
ALT27985,USR13975,917.74,retail,US,bank_transfer,2026-01-22T14:20:34Z,86400,1,low_buyer_diversity,FICO,LOW
ALT56758,USR16522,1015.35,corporate,US,bank_transfer,2026-01-20T00:02:34Z,86400,1,sanctions,SAS,LOW
ALT11961,USR77837,6322.93,private_banking,US,bank_transfer,2026-02-06T14:57:34Z,86400,1,flow_through,SAS,CRITICAL
ALT10874,USR6791,32.44,retail,US,bank_transfer,2026-02-15T20:47:34Z,86400,1,structuring,FICO,LOW
ALT95647,USR68248,1148.04,corporate,US,bank_transfer,2026-02-11T15:51:34Z,86400,1,rapid_velocity,Actimize,MEDIUM
ALT80439,USR66484,21541.350981451476,smb,CY,bank_transfer,2026-02-03T18:58:34Z,86400,1,cross_border,NICE,HIGH
ALT16287,USR56873,140.15,smb,US,bank_transfer,2026-01-18T11:42:34Z,86400,1,burst_activity,NICE,LOW
ALT28985,USR51322,3003.85,corporate,US,bank_transfer,2026-02-15T22:04:34Z,86400,1,high_risk_country,SAS,LOW
ALT20568,USR83266,369.91,corporate,US,bank_transfer,2026-01-30T18:28:34Z,86400,1,rapid_velocity,SAS,LOW
ALT40120,USR9722,641.91,corporate,US,bank_transfer,2026-01-25T23:17:34Z,86400,1,sanctions,SAS,LOW
ALT29841,USR22690,17556.38,retail,US,bank_transfer,2026-02-13T01:19:34Z,86400,1,cross_border,NICE,LOW
ALT33477,USR36663,4988.85,corporate,US,bank_transfer,2026-02-08T16:08:34Z,86400,1,sanctions,NICE,LOW
ALT53409,USR46671,2596.01,smb,US,bank_transfer,2026-02-08T18:27:34Z,86400,1,burst_activity,Actimize,LOW
ALT19716,USR22723,1941.4,smb,US,bank_transfer,2026-01-25T14:42:34Z,86400,1,bank_alert,FICO,LOW
ALT88398,USR79683,856.61,private_banking,US,bank_transfer,2026-02-16T00:50:34Z,86400,1,sanctions,Actimize,LOW
ALT73036,USR36663,22005.9,retail,US,bank_transfer,2026-01-30T20:47:34Z,86400,1,bank_alert,FICO,MEDIUM
ALT76293,USR66980,15672.265391435987,smb,US,bank_transfer,2026-02-02T05:21:34Z,86400,1,high_amount_outlier,SAS,CRITICAL
ALT17778,USR84168,356.27,smb,US,bank_transfer,2026-02-08T19:25:34Z,86400,1,flow_through,SAS,LOW
ALT71106,USR67791,134.27,retail,US,bank_transfer,2026-02-06T01:55:34Z,86400,1,low_buyer_diversity,FICO,MEDIUM
ALT83787,USR63165,2566.39,private_banking,US,bank_transfer,2026-01-22T10:46:34Z,86400,1,high_amount_outlier,SAS,LOW
ALT18342,USR46671,1008.48,smb,US,bank_transfer,2026-01-26T08:31:34Z,86400,1,cross_border,SAS,MEDIUM
ALT75375,USR6381,128.59,corporate,US,bank_transfer,2026-01-28T02:47:34Z,86400,1,high_risk_country,NICE,MEDIUM
ALT36410,USR33019,2085.74,smb,US,bank_transfer,2026-02-14T16:57:34Z,86400,1,low_buyer_diversity,Oracle FCC,LOW
ALT78969,USR71747,732.5,private_banking,US,bank_transfer,2026-02-07T17:10:34Z,86400,1,structuring,Actimize,MEDIUM
ALT48361,USR7634,2430.85,corporate,US,bank_transfer,2026-01-28T06:29:34Z,86400,1,low_buyer_diversity,SAS,LOW
ALT80417,USR47570,2127.3,smb,US,bank_transfer,2026-02-08T07:44:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT15595,USR50560,20807.659147805505,private_banking,US,bank_transfer,2026-02-08T10:27:34Z,86400,1,structuring,FICO,CRITICAL
ALT39518,USR63165,2833.5,private_banking,US,bank_transfer,2026-01-29T02:34:34Z,86400,1,flow_through,SAS,LOW
ALT28069,USR19463,519.64,corporate,US,bank_transfer,2026-01-29T08:59:34Z,86400,1,smurfing,FICO,MEDIUM
ALT25587,USR0736,572.88,retail,US,bank_transfer,2026-02-13T02:37:34Z,86400,1,burst_activity,Actimize,LOW
ALT31524,USR67791,493.53,corporate,US,bank_transfer,2026-02-03T03:14:34Z,86400,1,smurfing,Actimize,LOW
ALT38860,USR83272,5981.71,corporate,US,bank_transfer,2026-01-21T18:23:34Z,86400,1,smurfing,NICE,LOW
ALT13600,USR52647,719.92,smb,US,bank_transfer,2026-02-07T20:58:34Z,86400,1,smurfing,FICO,LOW
ALT71000,USR70025,8592.67,retail,US,bank_transfer,2026-02-03T23:13:34Z,86400,1,burst_activity,NICE,MEDIUM
ALT55473,USR64385,15918.34,corporate,US,bank_transfer,2026-02-01T13:09:34Z,86400,1,dormant,SAS,LOW
ALT83096,USR56449,362.1,private_banking,PA,bank_transfer,2026-02-08T00:48:34Z,86400,1,high_risk_country,Oracle FCC,HIGH
ALT70797,USR64385,14541.816708859515,smb,US,bank_transfer,2026-02-13T11:50:34Z,86400,1,structuring,FICO,HIGH
ALT15755,USR88788,17798.519286874274,smb,US,bank_transfer,2026-01-27T04:38:34Z,86400,1,high_amount_outlier,NICE,HIGH
ALT7923,USR56873,656.58,retail,US,bank_transfer,2026-01-29T20:37:34Z,86400,1,high_risk_country,Actimize,MEDIUM
ALT42857,USR70051,299.08,corporate,US,bank_transfer,2026-01-22T23:10:34Z,86400,1,low_buyer_diversity,Actimize,LOW
ALT48630,USR84168,453.47,private_banking,US,bank_transfer,2026-02-05T16:37:34Z,86400,1,smurfing,NICE,LOW
ALT24784,USR75989,588.62,private_banking,US,bank_transfer,2026-01-29T08:41:34Z,86400,1,rapid_velocity,Oracle FCC,LOW
ALT78438,USR37079,7675.51,smb,US,bank_transfer,2026-01-27T13:14:34Z,86400,1,bank_alert,Oracle FCC,MEDIUM
ALT58576,USR47109,1393.91,retail,US,bank_transfer,2026-02-07T04:13:34Z,86400,1,cross_border,SAS,LOW
ALT75050,USR18254,13218.069381189032,smb,RU,bank_transfer,2026-01-29T12:36:34Z,86400,1,high_risk_country,Actimize,HIGH
ALT11791,USR82275,19376.201360276962,private_banking,PA,bank_transfer,2026-01-31T05:04:34Z,86400,1,cross_border,Oracle FCC,HIGH
ALT81691,USR51322,689.63,retail,US,bank_transfer,2026-01-30T11:34:34Z,86400,1,structuring,NICE,MEDIUM
ALT21402,USR20146,610.61,retail,US,bank_transfer,2026-01-25T00:52:34Z,86400,1,bank_alert,SAS,LOW
ALT45375,USR24547,2546.34,private_banking,US,bank_transfer,2026-01-21T01:18:34Z,86400,1,burst_activity,NICE,LOW
ALT44497,USR6381,3754.23,corporate,PA,bank_transfer,2026-02-11T02:20:34Z,86400,1,high_risk_country,Oracle FCC,HIGH
ALT82234,USR6381,4891.18,retail,US,bank_transfer,2026-01-20T00:46:34Z,86400,1,burst_activity,SAS,MEDIUM
ALT28407,USR67791,740.77,retail,US,bank_transfer,2026-01-27T00:38:34Z,86400,1,structuring,NICE,LOW
ALT24834,USR19990,1426.26,smb,US,bank_transfer,2026-02-06T07:19:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT34622,USR7634,2633.48,corporate,US,bank_transfer,2026-01-21T05:15:34Z,86400,1,burst_activity,FICO,LOW
ALT36719,USR65456,616.5,private_banking,US,bank_transfer,2026-02-05T22:42:34Z,86400,1,sanctions,NICE,MEDIUM
ALT18986,USR70051,199.85,private_banking,US,bank_transfer,2026-02-08T06:32:34Z,86400,1,bank_alert,SAS,LOW
ALT18459,USR32582,327.21,smb,US,bank_transfer,2026-02-06T04:01:34Z,86400,1,rapid_velocity,Oracle FCC,MEDIUM
ALT23902,USR37079,13940.264118116589,smb,US,bank_transfer,2026-01-26T10:21:34Z,86400,1,high_amount_outlier,Oracle FCC,CRITICAL
ALT47280,USR13979,2961.08,private_banking,US,bank_transfer,2026-01-17T20:57:34Z,86400,1,burst_activity,Oracle FCC,LOW
ALT34991,USR20146,7247.89,private_banking,US,bank_transfer,2026-02-12T21:37:34Z,86400,1,low_buyer_diversity,NICE,LOW
ALT39813,USR46671,143.44,retail,US,bank_transfer,2026-01-27T01:50:34Z,86400,1,sanctions,Actimize,LOW
ALT72185,USR74336,447.64,corporate,US,bank_transfer,2026-02-10T10:20:34Z,86400,1,structuring,SAS,LOW
ALT24851,USR83225,641.11,corporate,US,bank_transfer,2026-01-23T05:09:34Z,86400,1,high_risk_country,FICO,LOW
ALT91078,USR0736,3612.21,retail,US,bank_transfer,2026-01-22T03:40:34Z,86400,1,high_amount_outlier,Oracle FCC,LOW
ALT75425,USR77837,496.62,private_banking,US,bank_transfer,2026-02-09T15:00:34Z,86400,1,rapid_velocity,FICO,LOW
ALT18293,USR83973,575.59,smb,US,bank_transfer,2026-02-14T11:20:34Z,86400,1,smurfing,FICO,LOW
ALT32070,USR49778,131.9,corporate,US,bank_transfer,2026-02-12T02:23:34Z,86400,1,flow_through,Actimize,LOW
ALT19171,USR85507,2264.5,smb,US,bank_transfer,2026-02-08T19:37:34Z,86400,1,high_risk_country,NICE,LOW
ALT28007,USR18254,860.83,corporate,CY,bank_transfer,2026-01-24T16:20:34Z,86400,1,high_risk_country,SAS,CRITICAL
ALT37183,USR68304,411.14,private_banking,US,bank_transfer,2026-02-13T16:14:34Z,86400,1,burst_activity,Actimize,LOW
ALT13958,USR46671,743.03,smb,US,bank_transfer,2026-02-06T07:35:34Z,86400,1,burst_activity,Oracle FCC,LOW
ALT2428,USR47109,5946.11,smb,US,bank_transfer,2026-01-22T10:41:34Z,86400,1,rapid_velocity,Actimize,MEDIUM
ALT44442,USR66484,242.9,private_banking,US,bank_transfer,2026-01-21T03:52:34Z,86400,1,high_amount_outlier,Actimize,LOW
ALT70397,USR92251,310.29,private_banking,US,bank_transfer,2026-02-12T09:58:34Z,86400,1,cross_border,Actimize,LOW
ALT30993,USR44568,7175.15,private_banking,US,bank_transfer,2026-01-25T12:50:34Z,86400,1,smurfing,FICO,LOW
ALT86184,USR83225,1228.64,private_banking,US,bank_transfer,2026-02-09T06:10:34Z,86400,1,bank_alert,Actimize,LOW
ALT37557,USR84168,2994.8,corporate,US,bank_transfer,2026-01-21T10:33:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT90178,USR97068,2003.45,private_banking,US,bank_transfer,2026-01-25T16:43:34Z,86400,1,flow_through,FICO,MEDIUM
ALT24363,USR44568,1040.02,private_banking,US,bank_transfer,2026-01-25T18:52:34Z,86400,1,flow_through,SAS,LOW
ALT54393,USR19990,650.38,retail,US,bank_transfer,2026-01-25T17:07:34Z,86400,1,burst_activity,Actimize,LOW
ALT76551,USR40241,3817.45,corporate,US,bank_transfer,2026-02-06T12:32:34Z,86400,1,dormant,FICO,LOW
ALT6844,USR16522,6269.83,retail,AE,bank_transfer,2026-02-13T17:05:34Z,86400,1,high_risk_country,Actimize,HIGH
ALT93069,USR8925,5576.31,corporate,US,bank_transfer,2026-02-13T14:10:34Z,86400,1,structuring,Oracle FCC,MEDIUM
ALT37130,USR35452,185.27,smb,US,bank_transfer,2026-02-08T12:38:34Z,86400,1,rapid_velocity,SAS,LOW
ALT50294,USR78155,7764.88,smb,US,bank_transfer,2026-01-23T08:32:34Z,86400,1,flow_through,FICO,MEDIUM
ALT63214,USR89311,641.04,private_banking,RU,bank_transfer,2026-02-15T02:21:34Z,86400,1,cross_border,Actimize,HIGH
ALT64656,USR20146,353.35,corporate,US,bank_transfer,2026-02-02T13:01:34Z,86400,1,high_amount_outlier,Actimize,MEDIUM
ALT3343,USR56449,850.66,corporate,US,bank_transfer,2026-02-02T15:49:34Z,86400,1,low_buyer_diversity,SAS,LOW
ALT86849,USR45038,3814.99,private_banking,US,bank_transfer,2026-02-07T07:44:34Z,86400,1,structuring,Actimize,LOW
ALT62736,USR27711,2466.85,retail,US,bank_transfer,2026-02-09T08:28:34Z,86400,1,bank_alert,NICE,LOW
ALT99883,USR43521,747.64,corporate,US,bank_transfer,2026-02-14T20:50:34Z,86400,1,smurfing,Oracle FCC,LOW
ALT47679,USR75989,3852.58,retail,US,bank_transfer,2026-02-03T18:02:34Z,86400,1,smurfing,Oracle FCC,LOW
ALT61737,USR43714,1352.61,retail,US,bank_transfer,2026-02-04T13:58:34Z,86400,1,dormant,SAS,MEDIUM
ALT44664,USR18946,464.31,retail,US,bank_transfer,2026-02-08T15:30:34Z,86400,1,cross_border,NICE,LOW
ALT89087,USR19990,379.16,corporate,US,bank_transfer,2026-01-24T22:24:34Z,86400,1,dormant,FICO,LOW
ALT83405,USR12811,2029.11,corporate,US,bank_transfer,2026-01-26T12:17:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT90951,USR33019,968.96,private_banking,US,bank_transfer,2026-02-05T01:04:34Z,86400,1,burst_activity,Actimize,LOW
ALT50923,USR82275,32369.9519424183,smb,US,bank_transfer,2026-01-19T04:54:34Z,86400,1,structuring,FICO,HIGH
ALT79352,USR19990,3907.85,private_banking,US,bank_transfer,2026-01-26T21:29:34Z,86400,1,structuring,FICO,HIGH
ALT36520,USR77837,533.57,smb,US,bank_transfer,2026-02-07T19:41:34Z,86400,1,flow_through,Actimize,MEDIUM
ALT46631,USR3726,11946.33,retail,US,bank_transfer,2026-02-15T13:32:34Z,86400,1,sanctions,Oracle FCC,LOW
ALT76260,USR73574,133.69,retail,US,bank_transfer,2026-02-01T20:46:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT9034,USR45045,836.26,retail,US,bank_transfer,2026-01-29T06:30:34Z,86400,1,structuring,FICO,LOW
ALT71337,USR83266,383.77,smb,US,bank_transfer,2026-01-30T11:48:34Z,86400,1,dormant,Oracle FCC,MEDIUM
ALT2564,USR9417,35649.38649489944,smb,US,bank_transfer,2026-02-06T20:14:34Z,86400,1,structuring,Oracle FCC,HIGH
ALT58483,USR83973,528.38,private_banking,US,bank_transfer,2026-02-02T14:45:34Z,86400,1,high_amount_outlier,Oracle FCC,LOW
ALT48242,USR96750,15612.88,retail,US,bank_transfer,2026-01-17T23:27:34Z,86400,1,smurfing,SAS,LOW
ALT47398,USR64385,1359.75,smb,US,bank_transfer,2026-02-02T10:59:34Z,86400,1,structuring,Oracle FCC,LOW
ALT49936,USR69736,334.43,private_banking,US,bank_transfer,2026-01-29T06:46:34Z,86400,1,high_risk_country,FICO,LOW
ALT49700,USR79567,70.6,retail,US,bank_transfer,2026-02-07T07:18:34Z,86400,1,flow_through,NICE,HIGH
ALT41328,USR9722,82.93,smb,US,bank_transfer,2026-02-12T12:48:34Z,86400,1,structuring,Oracle FCC,LOW
ALT45683,USR43714,16162.422878399686,retail,CY,bank_transfer,2026-02-15T03:41:34Z,86400,1,cross_border,Actimize,CRITICAL
ALT57247,USR43887,423.89,corporate,US,bank_transfer,2026-02-04T14:05:34Z,86400,1,burst_activity,FICO,LOW
ALT76582,USR77394,783.62,private_banking,TR,bank_transfer,2026-01-28T03:46:34Z,86400,1,high_risk_country,Actimize,HIGH
ALT55663,USR40241,36.3,retail,US,bank_transfer,2026-01-30T14:22:34Z,86400,1,bank_alert,SAS,MEDIUM
ALT64609,USR38747,955.73,smb,US,bank_transfer,2026-01-22T13:47:34Z,86400,1,high_amount_outlier,FICO,MEDIUM
ALT83823,USR66484,5123.51,smb,US,bank_transfer,2026-02-14T08:36:34Z,86400,1,bank_alert,Oracle FCC,MEDIUM
ALT98960,USR46293,16071.174145147701,private_banking,US,bank_transfer,2026-02-11T16:47:34Z,86400,1,sanctions,Oracle FCC,CRITICAL
ALT11756,USR89311,63.96,private_banking,US,bank_transfer,2026-02-11T21:36:34Z,86400,1,burst_activity,SAS,LOW
ALT71578,USR74475,329.61,retail,US,bank_transfer,2026-01-27T02:58:34Z,86400,1,cross_border,SAS,LOW
ALT23292,USR28832,304.49,smb,US,bank_transfer,2026-01-26T22:43:34Z,86400,1,smurfing,FICO,LOW
ALT20481,USR8594,1364.55,private_banking,US,bank_transfer,2026-02-11T23:29:34Z,86400,1,flow_through,Oracle FCC,LOW
ALT79506,USR50034,175.97,retail,US,bank_transfer,2026-02-02T14:48:34Z,86400,1,dormant,Oracle FCC,LOW
ALT7800,USR85507,13675.96,private_banking,US,bank_transfer,2026-02-07T10:05:34Z,86400,1,bank_alert,SAS,LOW
ALT84935,USR85858,1170.61,retail,RU,bank_transfer,2026-01-31T23:24:34Z,86400,1,high_risk_country,Actimize,HIGH
ALT77283,USR45891,911.67,corporate,US,bank_transfer,2026-01-30T13:31:34Z,86400,1,high_risk_country,NICE,MEDIUM
ALT99486,USR36663,11956.98,private_banking,US,bank_transfer,2026-02-05T05:55:34Z,86400,1,cross_border,SAS,LOW
ALT67125,USR64385,1070.55,corporate,US,bank_transfer,2026-02-10T16:04:34Z,86400,1,cross_border,Actimize,LOW
ALT87417,USR43521,21239.709717840153,private_banking,AE,bank_transfer,2026-01-27T07:17:34Z,86400,1,cross_border,Actimize,HIGH
ALT12734,USR89807,355.6,corporate,US,bank_transfer,2026-02-10T13:19:34Z,86400,1,sanctions,FICO,LOW
ALT89099,USR20146,140.37,retail,US,bank_transfer,2026-01-24T14:33:34Z,86400,1,rapid_velocity,SAS,HIGH
ALT16872,USR90552,438.98,corporate,US,bank_transfer,2026-01-29T08:46:34Z,86400,1,flow_through,FICO,MEDIUM
ALT32120,USR62975,29157.39,corporate,US,bank_transfer,2026-02-13T15:51:34Z,86400,1,low_buyer_diversity,SAS,MEDIUM
ALT13691,USR47156,2834.25,smb,US,bank_transfer,2026-02-14T21:56:34Z,86400,1,sanctions,NICE,LOW
ALT40764,USR44340,1655.41,retail,US,bank_transfer,2026-02-13T23:55:34Z,86400,1,structuring,NICE,LOW
ALT75150,USR76783,253.52,corporate,US,bank_transfer,2026-01-26T18:17:34Z,86400,1,dormant,FICO,LOW
ALT27540,USR7634,4302.18,corporate,US,bank_transfer,2026-02-11T13:55:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT82396,USR22723,143.09,private_banking,US,bank_transfer,2026-02-14T08:42:34Z,86400,1,sanctions,FICO,MEDIUM
ALT61023,USR78072,104.52,retail,US,bank_transfer,2026-02-15T15:02:34Z,86400,1,structuring,NICE,LOW
ALT63263,USR44568,474.22,corporate,US,bank_transfer,2026-01-17T21:47:34Z,86400,1,smurfing,SAS,LOW
ALT93940,USR45891,20573.03,private_banking,US,bank_transfer,2026-02-08T15:07:34Z,86400,1,high_amount_outlier,SAS,MEDIUM
ALT43752,USR47570,18898.57,private_banking,US,bank_transfer,2026-02-16T04:23:34Z,86400,1,low_buyer_diversity,FICO,MEDIUM
ALT35119,USR23955,557.32,private_banking,US,bank_transfer,2026-02-09T05:17:34Z,86400,1,sanctions,SAS,LOW
ALT99459,USR97068,398.9,retail,US,bank_transfer,2026-01-24T06:37:34Z,86400,1,rapid_velocity,FICO,LOW
ALT56142,USR46955,93.64,retail,US,bank_transfer,2026-02-09T03:47:34Z,86400,1,cross_border,SAS,LOW
ALT61845,USR70051,1232.8,corporate,US,bank_transfer,2026-01-20T10:30:34Z,86400,1,rapid_velocity,SAS,LOW
ALT30333,USR64385,1398.31,smb,US,bank_transfer,2026-01-31T16:46:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT22328,USR38747,3584.36,retail,US,bank_transfer,2026-02-05T01:37:34Z,86400,1,cross_border,FICO,LOW
ALT17810,USR74336,4298.67,retail,US,bank_transfer,2026-01-30T23:22:34Z,86400,1,sanctions,FICO,LOW
ALT23132,USR31236,815.55,retail,US,bank_transfer,2026-02-07T06:36:34Z,86400,1,low_buyer_diversity,NICE,LOW
ALT20323,USR79567,2525.11,smb,US,bank_transfer,2026-01-24T11:41:34Z,86400,1,bank_alert,SAS,LOW
ALT74924,USR76783,383.39,corporate,US,bank_transfer,2026-02-04T11:12:34Z,86400,1,smurfing,Actimize,LOW
ALT6736,USR97561,2454.22,retail,US,bank_transfer,2026-02-05T15:00:34Z,86400,1,sanctions,Oracle FCC,HIGH
ALT63308,USR92675,512.42,retail,US,bank_transfer,2026-02-05T07:03:34Z,86400,1,bank_alert,Actimize,LOW
ALT94979,USR79683,2184.6,smb,US,bank_transfer,2026-01-25T23:02:34Z,86400,1,cross_border,FICO,HIGH
ALT76788,USR89311,1934.79,private_banking,US,bank_transfer,2026-01-26T10:36:34Z,86400,1,low_buyer_diversity,SAS,LOW
ALT40884,USR74475,1215.86,private_banking,US,bank_transfer,2026-01-25T00:21:34Z,86400,1,cross_border,SAS,LOW
ALT6880,USR47570,3611.25,smb,US,bank_transfer,2026-01-31T03:12:34Z,86400,1,cross_border,Actimize,HIGH
ALT83577,USR62975,104.0,retail,US,bank_transfer,2026-02-03T20:37:34Z,86400,1,flow_through,Oracle FCC,LOW
ALT1311,USR84168,221.99,retail,US,bank_transfer,2026-01-28T03:45:34Z,86400,1,dormant,FICO,LOW
ALT68450,USR65456,731.36,private_banking,US,bank_transfer,2026-01-29T13:55:34Z,86400,1,low_buyer_diversity,SAS,MEDIUM
ALT67423,USR82762,125.85,smb,US,bank_transfer,2026-01-25T20:56:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT20000,USR43887,16467.077251029088,retail,RU,bank_transfer,2026-01-23T20:18:34Z,86400,1,high_risk_country,Actimize,HIGH
ALT74246,USR27711,625.19,private_banking,US,bank_transfer,2026-02-06T00:05:34Z,86400,1,sanctions,FICO,MEDIUM
ALT18370,USR45045,23042.458668797583,corporate,US,bank_transfer,2026-02-10T18:17:34Z,86400,1,high_amount_outlier,FICO,HIGH
ALT23338,USR70051,1358.04,smb,US,bank_transfer,2026-01-26T00:02:34Z,86400,1,high_risk_country,FICO,LOW
ALT81386,USR49778,15595.930743193303,smb,US,bank_transfer,2026-02-12T02:20:34Z,86400,1,sanctions,Actimize,HIGH
ALT97932,USR44340,1724.19,retail,US,bank_transfer,2026-02-03T09:50:34Z,86400,1,burst_activity,Oracle FCC,LOW
ALT27206,USR35452,491.03,private_banking,US,bank_transfer,2026-01-22T07:28:34Z,86400,1,high_risk_country,SAS,LOW
ALT92211,USR27675,1340.2,private_banking,US,bank_transfer,2026-01-28T06:15:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT91414,USR46671,3275.22,retail,US,bank_transfer,2026-01-17T12:08:34Z,86400,1,structuring,NICE,CRITICAL
ALT77170,USR51322,6568.9,corporate,US,bank_transfer,2026-01-18T10:56:34Z,86400,1,low_buyer_diversity,SAS,LOW
ALT14865,USR92675,899.23,retail,US,bank_transfer,2026-01-27T08:44:34Z,86400,1,sanctions,Actimize,HIGH
ALT30642,USR3726,92.64,smb,US,bank_transfer,2026-01-30T21:56:34Z,86400,1,burst_activity,SAS,LOW
ALT68092,USR79683,83.37,corporate,US,bank_transfer,2026-02-10T04:56:34Z,86400,1,high_amount_outlier,Oracle FCC,MEDIUM
ALT99921,USR0736,672.08,retail,US,bank_transfer,2026-01-21T07:25:34Z,86400,1,dormant,Oracle FCC,LOW
ALT81632,USR62975,32.89,corporate,US,bank_transfer,2026-02-11T10:56:34Z,86400,1,bank_alert,Oracle FCC,LOW
ALT42606,USR32582,16198.22,retail,US,bank_transfer,2026-01-24T07:35:34Z,86400,1,high_amount_outlier,SAS,MEDIUM
ALT24290,USR80475,2684.9,corporate,US,bank_transfer,2026-01-21T10:19:34Z,86400,1,structuring,NICE,LOW
ALT96072,USR66839,422.63,smb,US,bank_transfer,2026-02-07T06:39:34Z,86400,1,cross_border,Actimize,LOW
ALT28344,USR68304,207.58,retail,US,bank_transfer,2026-02-09T12:15:34Z,86400,1,cross_border,NICE,LOW
ALT34879,USR70515,5126.5,private_banking,US,bank_transfer,2026-02-04T10:16:34Z,86400,1,high_amount_outlier,FICO,LOW
ALT96486,USR45045,19571.30234151611,smb,US,bank_transfer,2026-01-20T18:02:34Z,86400,1,cross_border,NICE,HIGH
ALT56604,USR3726,238.09,private_banking,US,bank_transfer,2026-01-20T17:46:34Z,86400,1,bank_alert,NICE,LOW
